Product Description	Price	Prime Status	Product URL	Stars	Number of Reviews
Gintai - Cavo di Alimentazione sostitutivo per HP 10pin a 6+8pin DL380 G8 e GPU 50 cm	25,99	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfYnRmOjMwMDAyNzQzODg0MzQzMjo6MDo6&url=%2FGintai-alimentazione-sostitutivo-10pin-DL380%2Fdp%2FB086D7634S%2Fref%3Dsr_1_106_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-106-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	5,0 su 5 stelle	1
Scheda Grafica RX 580, Scheda Grafica GDDR5 da 8 GB 256 Bit con GPU 1284 MHz, 60 Hz 4K, PCI Express 3.0, 2 Ventole di Raffreddamento, Interfaccia DP HDMI DVI D	140,87	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfYnRmOjIwMDgxMTkwOTc5ODk4OjowOjo&url=%2FGrafica-Express-Ventole-Raffreddamento-Interfaccia%2Fdp%2FB0B8Q724XQ%2Fref%3Dsr_1_107_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	3,8 su 5 stelle	57
Lechnical Scheda grafica RX550 4G GDDR5 128 bit Scheda video 6000 MHz DVI Dual Link Uscita DisplayPort compatibile HDMI 8X Compatibile 16X	132,62	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozMzMzNzcyNDg3ODMwNjgxOjE2OTk4Nzg2NzM6c3BfYnRmOjMwMDA3OTkzMjUyMTUzMjo6MDo6&url=%2FLechnical-grafica-DisplayPort-compatibile-Compatibile%2Fdp%2FB0CLRNTW21%2Fref%3Dsr_1_108_sspa%3Fkeywords%3Dgpu%26qid%3D1699878673%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1	N/A	N/A
LINKUP - AVA5 Cavo Riser PCIE 5.0┃Pronto Futuro per Supporto GPU Verticale Gen 5┃Velocità x16 128GB/s con Ritiming del Link e Correzione Errori di Potenza┃PCIE 4.0 Compatibile┃Angolo Retto, Nero 25cm	103,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfYXRmX25leHQ6MzAwMDg5OTQ0NzUxNzMyOjowOjo&url=%2FLINKUP-5-0%25E2%2594%2583Pronto-5%25E2%2594%2583Velocit%25C3%25A0-Potenza%25E2%2594%2583PCIE-Compatibile%25E2%2594%2583Angolo%2Fdp%2FB0CC3TS3HT%2Fref%3Dsr_1_97_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	4,5 su 5 stelle	2.010
KEDIERS Case PC - PC da gioco ATX Tower in vetro temperato con 9 ventole ARGB，C590，bianco	129,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfYXRmX25leHQ6MjAxMjQ5Mzg4ODcxOTg6OjA6Og&url=%2FKEDIERS-C590-Premium-Case-Gaming%2Fdp%2FB0B4KJ77PG%2Fref%3Dsr_1_98_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	3,8 su 5 stelle	447
EKWB EK-Quantum Vector Xtreme RTX 3080/3090 GPU Water Block, D-RGB, Nickel/Plexi	199,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfYXRmX25leHQ6MjAxMjQzNTYyMzI5OTg6OjA6Og&url=%2FEK-Quantum-Vector-Xtreme-3080-D-RGB%2Fdp%2FB098H47ZGM%2Fref%3Dsr_1_99_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-99-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	3,7 su 5 stelle	5
Sxhlseller Scheda grafica GT210, scheda video da tavolo, scheda grafica PCI Accessori per computer, basso rumore per giochi multimediali	45,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfYXRmX25leHQ6MjAxMjc3MDE0ODcyOTg6OjA6Og&url=%2FPratica-Durevole-efficiente-Accessori-Computer%2Fdp%2FB08PF3RNCS%2Fref%3Dsr_1_100_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-100-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1	3,2 su 5 stelle	19
Newwyt GPU RAM Rame nichelato Dissipatore di Calore Scheda Grafica Memoria Miner 3060ti 3070ti Giù Pad Termico GPU 15-40 Gradi Rame	17,	Non-Prime	https://www.amazon.it/nichelato-Dissipatore-Grafica-Memoria-Termico/dp/B0C3PYGBXL/ref=sr_1_101?keywords=gpu&qid=1699878679&sr=8-101	N/A	N/A
Supporto Scheda Grafica, Supporto Scheda Video, Supporto GPU, alluminio aerospaziale anodizzato, Nero	11,	Non-Prime	https://www.amazon.it/One-enjoy-Alluminio-aerospaziale-anodizzato/dp/B08C2CTPV6/ref=sr_1_102?keywords=gpu&qid=1699878679&sr=8-102	4,5 su 5 stelle	1.966
One enjoy Pad Termico 12,8 W/MK, 85x45x3mm Thermal Pad, Pad Termici in Silicone per dissipatore di Calore/GPU/CPU/LED (3mm)	17,	Non-Prime	https://www.amazon.it/One-enjoy-Thermalright-85x45x3mm-dissipatore/dp/B08YNDWZL7/ref=sr_1_103?keywords=gpu&qid=1699878679&sr=8-103	4,4 su 5 stelle	2.721
ASUS DUAL NVIDIA GeForce RTX 4060 OC Edition White Scheda Grafica, 8 GB GDDR6 128-bit 17 Gbps PCIE 4.0, GPU Tweak III, DUAL-RTX4060-O8G-WHITE	363,	Non-Prime	https://www.amazon.it/ASUS-GeForce-Grafica-128-bit-DUAL-RTX4060-O8G-WHITE/dp/B0C9TM6568/ref=sr_1_104?keywords=gpu&qid=1699878679&sr=8-104	4,4 su 5 stelle	4
ASUS TUF Gaming AMD Radeon RX 7900 XTX OC Edition, 24GB GDDR6 384-bit 20 Gbps PCIE 4.0, GPU Tweak III, TUF-RX7900XTX-O24G-GAMING	1.195,	Non-Prime	https://www.amazon.it/ASUS-Gaming-Radeon-384-bit-TUF-RX7900XTX-O24G-GAMING/dp/B0BQCFCJK2/ref=sr_1_105?keywords=gpu&qid=1699878679&sr=8-105	4,5 su 5 stelle	144
CORSAIR iCUE LINK XG3 RGB Hybrid Waterblock per GPU - Sistema di Raffreddamento Ibrido Personalizzato - Compatibilità con RTX 4090, 4080, 3090 Ti, 3090, 3080 Ti, 3080 - Nero	209,	Non-Prime	https://www.amazon.it/CORSAIR-iCUE-LINK-Hybrid-Waterblock/dp/B0CDHF2NVY/ref=sr_1_106?keywords=gpu&qid=1699878679&sr=8-106	3,7 su 5 stelle	3
upHere Supporto per GPU per scheda grafica Supporto per supporto scheda video Supporto sag/custodia per fondina, alluminio aerospaziale anodizzato, schede a slot singolo o doppio (nero), GL05	9,	Non-Prime	https://www.amazon.it/Novonest-supporti-Supporto-alluminio-anodizzato/dp/B076H12KQL/ref=sr_1_107?keywords=gpu&qid=1699878679&sr=8-107	4,2 su 5 stelle	740
ARCTIC TP-3: Thermal Pad Premium Performance, 120 x 20 x 1,0 mm (4 Pezzi) - Pad termico Alta prestazione, particolarmente morbido, ideale come Gap-Filler, manipolazione sicura	7,	Non-Prime	https://www.amazon.it/gp/bestsellers/pc/22217670031/ref=sr_bs_11_22217670031_1	4,6 su 5 stelle	267
EZDIY-FAB Supporto Automatico per GPU RGB Supporto Colorato per Schede Grafiche RGB Supporto per Schede Video,Supporto per Schede Video Sag/Holster	17,	Non-Prime	https://www.amazon.it/EZDIY-FAB-supporto-arcobaleno-automatici-grafiche/dp/B0888898L2/ref=sr_1_109?keywords=gpu&qid=1699878679&sr=8-109	4,4 su 5 stelle	354
Corsair Waterblock Per GPU Hydro X Series XG7 RGB 4090 STRIX/TUF - Per ASUS ROG STRIX e TUF Gaming GeForce RTX 4090 – Waterblock Per GPU in Rame Nichelato con Backplate Incluso - Nero	251,	Non-Prime	https://www.amazon.it/Corsair-Waterblock-Hydro-4090-STRIX/dp/B0BN4CW6F4/ref=sr_1_110?keywords=gpu&qid=1699878679&sr=8-110	4,2 su 5 stelle	40
EZDIY-FAB per Staffa Supporto per Scheda Grafica Verticale con Multi-Angolo, Montaggio per GPU, Kit di Supporto per Scheda Video VGA con Cavo Riser PCIE3.0 - Nero	38,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-Verticale-Multi-Angolo-PCIE-Nero/dp/B08R9RP4T4/ref=sr_1_111?keywords=gpu&qid=1699878679&sr=8-111	3,6 su 5 stelle	180
ASUS Nvidia GeForce RTX 3060, Scheda Grafica, Nero, Full-Height/Full-Length (FH/FL)	413,	Non-Prime	https://www.amazon.it/Nvidia-GeForce-Grafica-Full-Height-Full-Length/dp/B0966689N3/ref=sr_1_112?keywords=gpu&qid=1699878679&sr=8-112	4,6 su 5 stelle	586
GT730 Scheda Grafica 4GB 128Bit DRR3 Schede Grafiche per Computer Scheda Video per Giochi Desktop, HDMI DVI VGA PCI Express 2.0 X 8 Scheda Grafica Sottile, Scheda Video per PC	63,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfbXRmOjMwMDA4NzYxMjU3NzgzMjo6MDo6&url=%2FGrafica-Grafiche-Computer-Desktop-Express%2Fdp%2FB0BX7X73WM%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	N/A	N/A
EKWB EK-Quantum Vector Trio RTX 3080/3090 Active GPU Backplate, D-RGB, Plexi	131,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfbXRmOjIwMTI0MzQ5MzE5Njk4OjowOjo&url=%2FEKWB-EK-Quantum-Vector-Active-Backplate%2Fdp%2FB09NJPDN65%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-114-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	5,0 su 5 stelle	3
Scheda Grafica per Computer 4G, GTX1050Ti 4G DDR5 Scheda Grafica per Computer Desktop a Doppia Ventola 1250MHz 128bit, con Slot Grafico PCIE 2.0, 640 Unità, per Computer Desktop a Doppia Ventola	132,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfbXRmOjMwMDA4MzYwNDQ3MjMzMjo6MDo6&url=%2FGrafica-Computer-GTX1050Ti-Desktop-Ventola%2Fdp%2FB09FYRC5LQ%2Fref%3Dsr_1_115_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-115-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	3,3 su 5 stelle	7
upHere LED ARGB GPU Scheda di Supporto Scheda Grafica Scheda Video per Supporti Supporto a Sfera/Custodia per Frame, schede Singole o Doppie,G276WTARGB	16,	Non-Prime	https://www.amazon.it/upHere-Supporto-Supporti-Custodia-G276WTARGB/dp/B091T97R3D/ref=sr_1_116?keywords=gpu&qid=1699878679&sr=8-116	4,4 su 5 stelle	86
EZDIY-FAB Staffa di Supporto GPU,Supporto per Scheda Grafica,Supporto GPU Altezza Regolabile,Supporto in Alluminio per Scheda Video	13,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-Grafica-Regolabile-Alluminio/dp/B09NJK6SB1/ref=sr_1_117?keywords=gpu&qid=1699878679&sr=8-117	4,5 su 5 stelle	124
MSI GeForce RTX 3060 GAMING X 12G Scheda video gaming - 12GB GDDR6, 1837MHz, PCI Express Gen 4, 192-bit, 3x DP v1.4a, HDMI 2.1 (Supporta 4K)	357,	Non-Prime	https://www.amazon.it/GeForce-Gaming-GDDR6-Scheda-Grafica/dp/B08WHML7GL/ref=sr_1_118?keywords=gpu&qid=1699878679&sr=8-118	4,7 su 5 stelle	2.632
HASAYAKI Confezione da 30 Cuscinetti Termici, 20×67 mm per 5 Spessore 0,5 | 1 | 1.5 | 2 | 3 mm, conducibilità termica 2,0 W/m.k, ideale per la riparazione e il raffreddamento di componenti elettronici	8,	Non-Prime	https://www.amazon.it/HASAYAKI-conducibilit%C3%A0-riparazione-raffreddamento-elettronici/dp/B0B76HPFWK/ref=sr_1_119?keywords=gpu&qid=1699878679&sr=8-119	4,4 su 5 stelle	72
EZDIY-FAB Personalizzato PSU Estensione Cavo di Prolunga Manicotto MOD GPU PC Alimentatore per PC in Nylon Morbido Intrecciato con Kit Pettine 24PIN/8PIN a 6+2Pin/ 8PIN a 4+4PIN-300MM Nero Grigio	25,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Personalizzato-Estensione-Alimentatore-Intrecciato/dp/B088CRLN4K/ref=sr_1_120?keywords=gpu&qid=1699878679&sr=8-120	4,7 su 5 stelle	536
VBESTLIFE Scheda Grafica RX580 8G GDDR5, Doppia Ventola 1244 MHz 14000 MHz 256 Bit GPU Schede Grafiche da Gioco, Supporto 3 DP HD Interfaccia Multimediale Scheda Video Scheda Video	124,	Non-Prime	https://www.amazon.it/VBESTLIFE-Grafiche-Supporto-Interfaccia-Multimediale/dp/B0BFR4L3HS/ref=sr_1_121?keywords=gpu&qid=1699878679&sr=8-121	5,0 su 5 stelle	2
Asus TUF Gaming 1660Ti EVO OC Scheda Grafica, 6 GB GDDR6, PCIe 3.0, 2 HDMI 2.0b, 1 DisplayPort 1.4, 1 DVI-D, OpenGL 4.6, NVIDIA G-SYNC, Overclock Edition, PSU Consigliata 450W, GPU Tweak II, Nero	299,	Non-Prime	https://www.amazon.it/ASUS-Grafica-DisplayPort-Overclock-Consigliata/dp/B09C8YJZH5/ref=sr_1_122?keywords=gpu&qid=1699878679&sr=8-122	4,5 su 5 stelle	237
Vaizdo plokštÄ— Grafikos plokštÄ—|PALIT|NVIDIA GeForce RTX 4080|16 GB|GDDR6X|256 bit|PCIE 4.0 16x|GPU 2205 MHz|1xHDMI|3xDisplayPort|NED4080S19T2-1030G	1.438,	Non-Prime	https://www.amazon.it/plok%C5%A1t%C3%84-Grafikos-GeForce-3xDisplayPort-NED4080S19T2-1030G/dp/B0BJZXQZ9J/ref=sr_1_123?keywords=gpu&qid=1699878679&sr=8-123	4,6 su 5 stelle	27
EZDIY-FAB Supporto per Scheda Grafica Verticale PCIe 4.0 GPU Mount Bracket,kit di Supporto VGA per Scheda Video con PCIe 4.0 X16 Gen4 17cm/6.69in Cavo Riser 90 Gradi ad Angolo Retto-Nero	62,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-grafica-verticale-supporto/dp/B096V6JKMW/ref=sr_1_124?keywords=gpu&qid=1699878679&sr=8-124	4,1 su 5 stelle	138
Nuwo Kit 3 Pezzi Supporto Scheda Grafica GPU Scheda Video Universale, Staffa di Supporto in Alluminio con Magnete, Supporto VGA Altezza Regolabile, per Tenere la Scheda Grafica in Posizione (Nero)	8,	Non-Prime	https://www.amazon.it/Nuwo-Universale-Alluminio-Regolabile-Posizione/dp/B0CHBC66LF/ref=sr_1_125?keywords=gpu&qid=1699878679&sr=8-125	5,0 su 5 stelle	1
Jonsbo - Supporto per scheda grafica VC-4, supporto per scheda grafica verticale, supporto GPU, supporto per scheda video RGB LED durevole e affidabile	21,	Non-Prime	https://www.amazon.it/Jonsbo-Supporto-grafica-Grafica-supporto/dp/B08DP4SXDH/ref=sr_1_126?keywords=gpu&qid=1699878679&sr=8-126	4,4 su 5 stelle	3
NZXT KRAKEN G12 - GPU Mounting Kit for Kraken X Series AIO - Enhanced GPU Cooling - AMD and NVIDIA GPU Compatibility - Active Cooling for VRM - Black,RL-KRG12-B1	29,	Non-Prime	https://www.amazon.it/NZXT-RL-KRG12-W1-ventola-PC-Nero/dp/B06XXF4Q68/ref=sr_1_127?keywords=gpu&qid=1699878679&sr=8-127	4,3 su 5 stelle	1.402
Scheda madre mineraria VER009S GPU mining rig PCIE Riser 1X a 16X scheda di estensione porta sata pcie riser cavo pci-e riser gpu scheda grafica estensione grafica (6 PCS)	26,	Non-Prime	https://www.amazon.it/Mining-VER009S-estensione-Estensione-Grafica/dp/B09ZKBGXGX/ref=sr_1_128?keywords=gpu&qid=1699878679&sr=8-128	N/A	Disponibilità: solo 8
KOCAN Scheda grafica da gioco GTX1660 SUPER 6G Memoria 6G/192bit/GDDR6 Supporto massimo Risoluzione 4K con porte di uscita DP+DVI+HD,Scheda video	290,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfbXRmOjMwMDA1OTM1OTAyMDIzMjo6MDo6&url=%2FKOCAN-grafica-GTX1660-Supporto-Risoluzione%2Fdp%2FB0CJ923BKJ%2Fref%3Dsr_1_129_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	N/A	N/A
Gaming Upgrade PC Intel i7 13700K 16x 5.40 GHz Turbo, 16GB RAM, NVIDIA RTX 4080 16GB con custodia per videogiocatori RGB con finestra in vetro	2.459,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfbXRmOjMwMDAxMzUzMjk1NTQzMjo6MDo6&url=%2FUpgrade-PC-custodia-videogiocatori-finestra%2Fdp%2FB0BMLCSVBX%2Fref%3Dsr_1_130_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,0 su 5 stelle	6
Fdit Scheda Grafica RX 580 da 8 GB, Scheda Video AMD GDDR5 a 256 Bit per Giochi su PC, Schede Grafiche con Uscita DVI HDMI PCI Express 3.0 DP per Giochi e Ufficio	122,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfbXRmOjMwMDA4NDA0MzY0MzQzMjo6MDo6&url=%2FFdit-Grafica-Grafiche-Express-Ufficio%2Fdp%2FB0CLH22HTL%2Fref%3Dsr_1_131_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-131-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	N/A	N/A
Dasing Scheda grafica da termica per RTX 3060 3080 3090, scheda grafica di memoria ausiliaria, 90 x 180 mm (4 m)	39,	Non-Prime	https://www.amazon.it/sspa/click?ie=UTF8&spc=MTozNzg5MzkxNDMyNTM1NjgxOjE2OTk4Nzg2Nzk6c3BfbXRmOjIwMTQxMDEwNDEyNzk4OjowOjo&url=%2FDasing-3060-3080-3090-raffreddamento%2Fdp%2FB09LS99471%2Fref%3Dsr_1_132_sspa%3Fkeywords%3Dgpu%26qid%3D1699878679%26sr%3D8-132-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1	4,2 su 5 stelle	7
AsiaHorse Ventola per PC per GPU,Ventola per scheda grafica per computer PWM da 80 mm con supporto per scheda grafica,ventola GPU ARGB fino a 1800 RPM,dispositivo di raffreddamento GPU, Bianco	27,	Non-Prime	https://www.amazon.it/AsiaHorse-Supporto-grafica-supporto-installare/dp/B0B4K8Y6N3/ref=sr_1_133?keywords=gpu&qid=1699878679&sr=8-133	4,0 su 5 stelle	88
EZDIY-FAB GPU Holder Brace Supporto Della Scheda Grafica GPU Supporto Della Scheda Video con 5V 3 pin ARGB LED,Video Card Sag Holder/Holster Bracket Support RX6700,RTX3090-309EZ-Nero	19,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-Grafica-Holster-RTX3090-309EZ-Nero/dp/B0946MYTH7/ref=sr_1_134?keywords=gpu&qid=1699878679&sr=8-134	4,2 su 5 stelle	100
Scheda Grafica GDDR5 da 8 GB, Doppia Ventola 256 Bit 1284/7000 MHz Scheda Grafica da Gioco 8K 16 PCI Express 3.0, Scheda Video 3 X DP HDMI DVI HD	163,	Non-Prime	https://www.amazon.it/Scheda-Grafica-Doppia-Ventola-Express/dp/B0BL6GXFJD/ref=sr_1_135?keywords=gpu&qid=1699878679&sr=8-135	5,0 su 5 stelle	2
EZDIY-FAB Supporto Verticale per GPU PCIe 4.0 Schede Grafiche con Modulo LED ARGB 5V 3Pin,kit di Supporto per Schede VGA con Cavo Riser PCIe 4.0 X16 Gen4 17 cm/6.69in ad Angolo Retto di 90 Gradi-Nero	69,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-Verticale-Grafiche-Gradi-Nero/dp/B09WT939P3/ref=sr_1_136?keywords=gpu&qid=1699878679&sr=8-136	3,9 su 5 stelle	112
ASUS DUAL NVIDIA GeForce RTX 3060 Ti OC Edition Scheda Grafica Gaming, OpenGL 4.6, 8 GB GDDR6X, PCIe 4.0, HDMI 2.1a, DisplayPort 1.4a, GPU Tweak II, Nero	389,	Non-Prime	https://www.amazon.it/ASUS-NVIDIA-GeForce-Grafica-DisplayPort/dp/B0BQJLPVSP/ref=sr_1_137?keywords=gpu&qid=1699878679&sr=8-137	4,7 su 5 stelle	119
EZDIY-FAB [30 cm PCIE 3.0 16x Cavo di risalita ad alta velocità estrema Porta PCI Express Scheda di estensione GPU Connettore ad angolo retto	23,	Non-Prime	https://www.amazon.it/EZDIY-FAB-montaggio-velocit%C3%A0-Express-espansione/dp/B08SK6W1GP/ref=sr_1_138?keywords=gpu&qid=1699878679&sr=8-138	4,6 su 5 stelle	112
Asus ROG Strix AMD Radeon RX 6600 XT OC Edition Scheda Grafica, AMD RDNA 2, PCIe 4.0, 8GB GDDR6, HDMI 2.1, DisplayPort 1.4a, Ventole Axial Tech, Super Alloy Power II, GPU Tweak II, Nero	559,	Non-Prime	https://www.amazon.it/ASUS-Radeon-Grafica-DisplayPort-Ventole/dp/B09C8XV741/ref=sr_1_139?keywords=gpu&qid=1699878679&sr=8-139	4,6 su 5 stelle	38
EZDIY-FAB 5V ARGB GPU Holder Brace Supporto Scheda Grafica GPU Supporto Scheda Video Staffa,Struttura Avvitabile,Supporto Scheda Video Sag Holder/Supporto Staffa RX7990XTX, RTX4090,Bianco-341-1	39,	Non-Prime	https://www.amazon.it/EZDIY-FAB-ARGB-GPU-Avvitabile-Bianco-341-1/dp/B0BPGSCRRD/ref=sr_1_140?keywords=gpu&qid=1699878679&sr=8-140	4,7 su 5 stelle	19
ZkeeShop Dual 6 Pin Female to 8 Pin Male Adapter Power Cable GPU Power Cable 8 Inch (1 PCS)	9,	Non-Prime	https://www.amazon.it/ZkeeShop-Female-Adapter-Power-Cable/dp/B08PSGMMVN/ref=sr_1_141?keywords=gpu&qid=1699878679&sr=8-141	4,8 su 5 stelle	15
Zahara - Cavo di alimentazione per C orsair PCIE 8 pin GPU HX RM 750mm tipo 4 HX1200 RM1000i	17,	Non-Prime	https://www.amazon.it/Zahara-alimentazione-orsair-HX1200-RM1000i/dp/B08X73J8YS/ref=sr_1_142?keywords=gpu&qid=1699878679&sr=8-142	4,4 su 5 stelle	23
Iceberg Thermal FUZEIce Plus - Pasta Termica per CPU GPU (7g+) (13 W/MK)	12,	Non-Prime	https://www.amazon.it/Iceberg-Thermal-FUZEIce-Dissipatore-prestazioni/dp/B08Z7GCZMZ/ref=sr_1_143?keywords=gpu&qid=1699878679&sr=8-143	4,4 su 5 stelle	177
EZDIY-FAB Supporto Verticale per GPU PCIe 4.0 con Modulo LED ARGB 5V 3Pin,kit di Supporto per Schede Video con Cavo Riser Bianco PCIe 4.0 X16 Gen4 da 17cm/6,69inch ad Angolo Retto di 90 Gradi-Bianco	72,	Non-Prime	https://www.amazon.it/EZDIY-FAB-Supporto-Verticale-Modulo-Gradi-Bianco/dp/B0BXNC692S/ref=sr_1_144?keywords=gpu&qid=1699878679&sr=8-144	4,5 su 5 stelle	42
Supporto per Supporto GPU, Supporto GPU Scorrevole per Schede Grafiche Universali a Doppio Supporto con Elevata stabilità (88 mm)	20,	Non-Prime	https://www.amazon.it/Supporto-Scorrevole-Grafiche-Universali-stabilit%C3%A0/dp/B0CLKQBN4D/ref=sr_1_145?keywords=gpu&qid=1699878679&sr=8-145	N/A	Mediano:
Sapphire Technology PULSE AMD Radeon RX 6600 Scheda video da gaming, 8GB	221,	Non-Prime	https://www.amazon.it/SAPPHIRE-Scheda-gaming-Radeon-Triplo/dp/B09G3F8PM7/ref=sr_1_146?keywords=gpu&qid=1699878679&sr=8-146	4,5 su 5 stelle	617
LINKUP - AVA 600W PCIe 5.0 12VHPWR (16 pin/12+4) 16AWG Cavo alimentazione ad alta corrente con guaina - 70cm - (Bianco) Compatibile con tutte le GPU RTX4000 e RTX3000 FE	31,	Non-Prime	https://www.amazon.it/LINKUP-12VHPWR-alimentazione-corrente-Compatibile/dp/B0BT5WPYCK/ref=sr_1_147?keywords=gpu&qid=1699878679&sr=8-147	3,9 su 5 stelle	15
MSI GeForce GT 730 N730K-2GD3H/LPV1 Scheda video - 2GB DDR3, 902 MHz, PCI Express 2.0, 64-bit, DL-DVI-D/HDMI/D-SUB	60,	Non-Prime	https://www.amazon.it/MSI-GeForce-N730K-2GD3H-Scheda-video/dp/B0972NWRDY/ref=sr_1_148?keywords=gpu&qid=1699878679&sr=8-148	4,5 su 5 stelle	2.296
Banana Pi BPI-P2 Zero Allwinner H3 Single Board Computer con Quad-Core Cortex-A7 CPU Mali400MP2 GPU Onboard 512MB DDR 3 SDRAM 8GB eMMC 100M LAN per IoT Sviluppo Supporto Android Linux	72,	Non-Prime	https://www.amazon.it/Banana-Pi-BPI-P2-Zero-Allwinner/dp/B0C7CM2Z4C/ref=sr_1_149?keywords=gpu&qid=1699878679&sr=8-149	5,0 su 5 stelle	1
MoneyQiu HY-883>6.5W/m¡¤K (10g) Pasta Termica CPU Pasta termoconduttiva per PC CPU GPU PS4 Processore	8,	Non-Prime	https://www.amazon.it/MoneyQiu-conduttiva-termoconduttiva-Professionale-conducibilit%C3%A0/dp/B07Q2YJ345/ref=sr_1_150?keywords=gpu&qid=1699878679&sr=8-150	4,5 su 5 stelle	3.426
LINKUP - AVA5 Cavo Riser PCIE 5.0┃Pronto Futuro per Supporto GPU Verticale Gen 5┃Velocità x16 128GB/s con Ritiming del Link e Correzione Errori di Potenza┃PCIE 4.0 Compatibile┃Angolo Retto, Nero 10cm	89,	Non-Prime	https://www.amazon.it/LINKUP-5-0%E2%94%83Pronto-5%E2%94%83Velocit%C3%A0-Potenza%E2%94%83PCIE-Compatibile%E2%94%83Angolo/dp/B0CC44BR1R/ref=sr_1_151?keywords=gpu&qid=1699878679&sr=8-151	4,5 su 5 stelle	2.010
